PackageContainer_ID,Brand_ID,Container_Size,Unit_Price,Container_Type
636,2037,200 metered doses,250.0,Inhaler
637,2038,3 ml ampoule,16.0,Ampoule
638,2039,20 ml pack,120.0,Pack
639,2045,5 ml drop,500.0,Drop
640,2046,5 ml drop,550.0,Drop
641,2048,10 ml bottle,18.0,Bottle
642,2049,10 ml drop,40.12,Drop
643,2050,10 ml drop,45.13,Drop
644,2053,5 ml drop,500.0,Drop
645,2054,1 gm vial,400.0,Vial
646,2056,5 ml drop,500.0,Drop
647,2057,5 ml drop,550.0,Drop
648,2058,5 ml drop,550.0,Drop
649,2070,100 ml bottle,85.0,Bottle
650,2082,2 ml ampoule,10.03,Ampoule
651,2083,200 ml bottle,62.19,Bottle
652,2087,2 mg ampoule,20.0,Ampoule
653,2088,500 ml bag,73.38,Bag
654,2089,500 ml bag,73.38,Bag
655,2116,10 gm tube,140.0,Tube
656,2119,100 ml bottle,80.0,Bottle
657,2120,100 ml bottle,120.0,Bottle
658,2121,15 ml bottle,28.32,Bottle
659,2122,100 ml bottle,45.52,Bottle
660,2127,50 ml bottle,195.0,Bottle
661,2128,70 ml bottle,198.0,Bottle
662,2131,3 gm tube,35.0,Tube
663,2136,5 ml drop,75.28,Drop
664,2137,10 ml drop,90.0,Drop
665,2139,15 gm tube,180.0,Tube
666,2142,100 ml bottle,80.0,Bottle
667,2143,10 gm tube,22.0,Tube
668,2144,15 gm tube,180.0,Tube
669,2145,15 gm tube,140.53,Tube
670,2146,10 gm tube,140.42,Tube
671,2147,10 gm tube,140.0,Tube
672,2148,500 mg vial,130.0,Vial
673,2149,1 gm vial,190.0,Vial
674,2150,2 gm vial,301.12,Vial
675,2152,200 ml bottle,100.0,Bottle
676,2156,1 tablet pack,360.0,Tablet Kit
677,2157,2 tablet pack,300.0,Tablet Kit
678,2158,2 tablet pack,500.0,Tablet Kit
679,2159,60 ml bottle,25.0,Bottle
680,2167,20 gm tube,38.0,Tube
681,2168,20 gm tube,40.9,Tube
682,2169,10 gm tube,30.0,Tube
683,2170,10 gm tube,28.0,Tube
684,2172,1 ml ampoule,16.0,Ampoule
685,2190,100 ml bottle,65.0,Bottle
686,2194,60 ml bottle,20.0,Bottle
687,2196,5 ml drop,30.0,Drop
688,2199,100 ml bottle,60.0,Bottle
689,2202,200 metered doses,250.0,Inhaler
690,2203,200 metered doses,350.0,Inhaler
691,2204,120 metered spray,120.37,Inhaler
692,2205,200 metered doses,270.82,Inhaler
693,2206,200 metered doses,320.96,Inhaler
694,2210,200 metered sprays,235.54,Inhaler
695,2218,200 metered sprays,146.0,Inhaler
696,2221,200 metered doses,250.0,Inhaler
697,2223,10 gm tube,35.0,Tube
698,2225,60 ml bottle,28.0,Bottle
699,2231,100 ml bottle,45.0,Bottle
700,2232,100 ml bottle,100.0,Bottle
701,2241,15 ml bottle,50.0,Bottle
702,2242,100 ml bottle,80.0,Bottle
703,2243,100 ml bottle,110.0,Bottle
704,2247,100 ml bottle,60.0,Bottle
705,2255,10 ml bottle,20.07,Bottle
706,2259,100 ml bottle,35.0,Bottle
707,2260,60 ml bottle,21.69,Bottle
708,2278,60 ml bottle,32.0,Bottle
709,2284,100 ml bottle,100.0,Bottle
710,2286,60 ml bottle,29.0,Bottle
711,2289,100 ml bottle,90.0,Bottle
712,2290,100 ml bottle,35.25,Bottle
713,2291,250 ml bottle,150.0,Bottle
714,2292,20 gm tube,350.0,Tube
715,2294,100 ml bottle,45.0,Bottle
716,2295,5 ml drop,500.0,Drop
717,2296,5 ml drop,550.0,Drop
718,2297,60 ml bottle,100.0,Bottle
719,2302,25 gm tube,25.0,Tube
720,2304,10 gm tube,11.38,Tube
721,2308,100 ml bottle,50.0,Bottle
722,2311,100 ml bottle,31.0,Bottle
723,2312,15 gm tube,150.45,Tube
724,2313,20 gm tube,14.0,Tube
725,2314,12 lac units vial,23.0,Vial
726,2320,60 ml bottle,22.0,Bottle
727,2323,450 ml bottle,126.5,Bottle
728,2325,5 ml drop,300.0,Drop
729,2326,60 ml bottle,18.0,Bottle
730,2328,5 ml drop,300.0,Drop
731,2329,5 ml drop,300.0,Drop
732,2330,1 ml ampoule,16.0,Ampoule
733,2332,60 ml bottle,28.0,Bottle
734,2337,5 ml drop,350.0,Drop
735,2338,5 ml drop,350.0,Drop
736,2339,5 ml drop,350.0,Drop
737,2340,5 ml drop,350.0,Drop
738,2341,5 ml drop,350.0,Drop
739,2342,5 gm tube,13.04,Tube
740,2343,5 gm tube,18.0,Tube
741,2348,50 ml bottle,280.0,Bottle
742,2353,15 gm tube,33.1,Tube
743,2354,15 gm tube,35.11,Tube
744,2362,25 gm tube,100.0,Tube
745,2366,5 gm tube,18.17,Tube
746,2367,5 ml drop,35.0,Drop
747,2373,15 gm tube,35.0,Tube
748,2374,10 gm tube,22.0,Tube
749,2375,100 ml bottle,40.0,Bottle
750,2379,100 ml bottle,110.0,Bottle
751,2385,5 ml drop,229.85,Drop
752,2390,30 ml container,150.0,Container
753,2391,30 gm tube,100.0,Tube
754,2392,20 gm tube,45.0,Tube
755,2393,20 gm tube,48.0,Tube
756,2394,15 gm tube,45.0,Tube
757,2395,15 gm tube,35.0,Tube
758,2396,5 gm tube,15.3,Tube
759,2398,500 mg vial,700.0,Vial
760,2404,5 gm tube,15.0,Tube
761,2405,5 gm tube,18.0,Tube
762,2415,15 ml bottle,65.0,Bottle
763,2416,100 ml bottle,90.0,Bottle
764,2417,100 ml bottle,120.36,Bottle
765,2419,5 ml drop,300.0,Drop
766,2420,5 gm tube,18.0,Tube
767,2421,3 gm tube,14.33,Tube
768,2422,5 ml drop,32.44,Drop
769,2423,5 ml drop,300.0,Drop
770,2426,15 gm tube,33.0,Tube
771,2427,15 gm tube,35.0,Tube
772,2430,10 gm tube,29.0,Tube
773,2431,10 gm tube,22.0,Tube
774,2432,5 ml drop,150.0,Drop
775,2433,15 gm tube,75.0,Tube
776,2434,10 gm tube,29.2,Tube
777,2435,10 gm tube,29.08,Tube
778,2439,15 gm tube,30.0,Tube
779,2440,15 gm tube,33.6,Tube
780,2441,15 gm tube,36.1,Tube
781,2442,20 gm tube,45.0,Tube
782,2443,20 gm tube,48.0,Tube
783,2446,20 gm tube,380.0,Tube
784,2447,10 gm tube,29.31,Tube
785,2448,5 ml drop,29.33,Drop
786,2450,5 ml drop,35.0,Drop
787,2453,20 gm tube,45.0,Tube
788,2454,20 gm tube,48.0,Tube
789,2455,10 gm tube,25.09,Tube
790,2456,10 gm tube,29.31,Tube
791,2458,5 ml drop,32.3,Drop
792,2460,100 ml bottle,70.0,Bottle
793,2461,5 ml drop,40.0,Drop
794,2462,125 mg sachet,8.0,Sachet
795,2463,250 mg sachet,12.0,Sachet
796,2464,60 ml bottle,100.0,Bottle
797,2468,5 ml drop,75.0,Drop
798,2473,120 metered doses,450.0,Inhaler
799,2478,100 ml bottle,70.0,Bottle
800,2480,5 ml drop,100.0,Drop
801,2487,120 metered doses,595.0,Inhaler
802,2489,120 metered doses,520.0,Inhaler
803,2490,60 doses maxhaler,920.0,Inhaler
804,2494,25 gm tube,15.0,Tube
805,2496,100 ml bottle,90.0,Bottle
806,2500,5 ml drop,100.0,Drop
807,2506,100 ml bottle,50.35,Bottle
808,2507,100 ml bottle,80.0,Bottle
809,2517,50 ml bottle,100.0,Bottle
810,2522,50 ml bottle,100.0,Bottle
811,2525,60 ml bottle,120.0,Bottle
812,2529,15 ml bottle,20.0,Bottle
813,2530,100 ml bottle,30.0,Bottle
814,2536,60 ml bottle,140.0,Bottle
815,2542,30 ml bottle,75.0,Bottle
816,2545,3 ml drop,500.0,Drop
817,2546,5 ml drop,650.0,Drop
818,2547,3 ml drop,500.0,Drop
819,2548,5 ml drop,110.0,Drop
820,2550,100 ml bottle,36.0,Bottle
821,2551,10 gm tube,50.0,Tube
822,2552,60 ml bottle,397.0,Bottle
823,2555,5 ml drop,550.0,Drop
824,2557,1 gm sachet,500.0,Sachet
825,2565,100 ml bottle,288.0,Bottle
826,2567,200 ml bottle,32.42,Bottle
827,2569,200 ml bottle,75.0,Bottle
828,2570,100 ml bottle,21.78,Bottle
829,2575,5 ml drop,100.0,Drop
830,2577,15 gm tube,32.0,Tube
831,2594,3 ml ampoule,25.0,Ampoule
832,2597,100 ml bottle,28.91,Bottle
833,2602,200 ml bottle,26.1,Bottle
834,2603,250 ml bottle,130.0,Bottle
835,2606,30 ml bottle,15.0,Bottle
836,2607,60 ml bottle,21.62,Bottle
837,2611,15 ml drop,24.0,Drop
838,2614,100 ml bottle,50.19,Bottle
839,2623,50 ml bottle,280.0,Bottle
840,2624,1 gm vial,185.0,Vial
841,2625,1 gm vial,185.0,Vial
842,2626,2 gm vial,290.0,Vial
843,2627,500 mg vial,130.0,Vial
844,2628,100 ml bottle,35.0,Bottle
845,2629,100 ml bottle,45.17,Bottle
846,2630,100 ml bottle,50.19,Bottle
847,2631,100 ml bottle,75.0,Bottle
848,2632,60 ml bottle,29.81,Bottle
849,2685,100 ml bottle,50.0,Bottle
850,2697,15 ml drop,35.0,Drop
851,2699,200 ml bottle,125.0,Bottle
852,2700,5 ml ampoule,50.0,Ampoule
853,2702,10 ml drop,100.0,Drop
854,2703,10 gm tube,17.36,Tube
855,2704,5 gm pack,10.03,Pack
856,2705,5 ml drop,37.57,Drop
857,2713,1 tablet kit,400.0,Tablet Kit
858,2717,1 tablet kit,510.0,Tablet Kit
859,2720,(1 & 60) tablet kit,990.0,Tablet Kit
860,2723,10 gm tube,80.24,Tube
861,2730,1 tablet kit,510.0,Tablet Kit
862,2740,3 ml ampoule,25.08,Ampoule
863,2743,15 ml bottle,30.1,Bottle
864,2744,100 ml bottle,45.0,Bottle
865,2754,100 ml bottle,44.0,Bottle
866,2759,100 ml bottle,20.84,Bottle
867,2761,200 ml bottle,62.18,Bottle
868,2762,15 ml bottle,28.4,Bottle
869,2763,100 ml bottle,45.0,Bottle
870,2771,15 ml bottle,85.0,Bottle
871,2775,100 ml bottle,80.0,Bottle
872,2776,100 ml bottle,75.0,Bottle
873,2780,28 tablet pack,60.2,Tablet Kit
874,2785,60 ml bottle,35.0,Bottle
875,2787,40 gm tube,372.3,Tube
876,2798,5 ml drop,80.3,Drop
877,2799,5 ml drop,350.0,Drop
878,2802,5 ml drop,80.3,Drop
879,2803,5 ml drop,80.0,Drop
880,2804,5 ml drop,110.0,Drop
881,2805,5 ml drop,110.0,Drop
882,2806,5 ml drop,120.0,Drop
883,2807,5 ml drop,550.0,Drop
884,2808,5 ml drop,500.0,Drop
885,2809,5 ml drop,500.0,Drop
886,2810,5 ml drop,543.44,Drop
887,2811,5 ml drop,500.0,Drop
888,2814,15 gm tube,104.54,Tube
889,2815,50 ml bottle,800.0,Bottle
890,2827,100 ml bottle,40.12,Bottle
891,2831,200 metered doses (refill),198.0,Inhaler
892,2832,200 metered doses,240.0,Inhaler
893,2833,20 ml pack,120.36,Pack
894,2837,200 metered doses,250.0,Inhaler
895,2843,100 ml bottle,40.13,Bottle
896,2845,100 ml bottle,30.0,Bottle
897,2847,100 ml bottle,45.0,Bottle
898,2851,100 ml bottle,40.0,Bottle
899,2852,100 ml bottle,40.12,Bottle
900,2857,100 ml bottle,27.1,Bottle
901,2859,5 ml drop,100.38,Drop
902,2862,5 ml drop,100.0,Drop
903,2864,100 ml bottle,25.0,Bottle
904,2865,100 ml bottle,40.0,Bottle
905,2867,100 ml bottle,45.0,Bottle
906,2868,100 ml bottle,65.0,Bottle
907,2869,100 ml bottle,40.13,Bottle
908,2870,100 ml bottle,38.0,Bottle
909,2871,100 ml bottle,30.0,Bottle
910,2872,100 ml bottle,22.93,Bottle
911,2874,100 ml bottle,22.8,Bottle
912,2875,100 ml bottle,23.0,Bottle
913,2877,100 ml bottle,23.0,Bottle
914,2878,100 ml bottle,40.0,Bottle
915,2880,15 ml bottle,30.0,Bottle
916,2881,100 ml bottle,40.0,Bottle
917,2882,100 ml bottle,40.0,Bottle
918,2883,100 ml bottle,30.12,Bottle
919,2884,100 ml bottle,40.12,Bottle
920,2885,15 ml bottle,25.0,Bottle
921,2886,100 ml bottle,43.0,Bottle
922,2889,1 kg pack,667.0,Pack
923,2890,5 ml drop,100.0,Drop
924,2891,500 ml bottle,250.0,Bottle
925,2892,500 ml bottle,250.0,Bottle
926,2894,100 ml bottle,80.0,Bottle
927,2902,120 metered sprays,250.75,Inhaler
928,2903,2 ml ampoule,40.0,Ampoule
929,2904,2 ml ampoule,70.0,Ampoule
930,2907,120 metered sprays,250.0,Inhaler
931,2908,2 ml ampoule,25.0,Ampoule
932,2911,2 ml ampoule,40.0,Ampoule
933,2915,60 metered doses,500.0,Inhaler
934,2916,60 metered doses,400.0,Inhaler
935,2922,100 ml bottle,80.24,Bottle
936,2924,100 ml bottle,80.0,Bottle
937,2925,2 mg ampoule,30.0,Ampoule
938,2928,100 ml bottle,80.0,Bottle
939,2929,30 ml vial,60.23,Vial
940,2930,4 ml ampoule,30.11,Ampoule
941,2931,4 ml ampoule,28.0,Ampoule
942,2932,10 ml drop,100.3,Drop
943,2934,15 ml bottle,50.0,Bottle
944,2935,100 ml bottle,80.0,Bottle
945,2937,25 gm tube,60.0,Tube
946,2938,25 gm tube,40.0,Tube
947,2939,25 gm tube,40.0,Tube
948,2940,25 gm tube,35.11,Tube
949,2941,25 gm tube,40.0,Tube
950,2942,25 gm tube,45.0,Tube
951,2945,15 ml bottle,50.0,Bottle
952,2946,100 ml bottle,80.0,Bottle
953,2947,100 ml bottle,80.0,Bottle
954,2949,100 ml bottle,80.0,Bottle
955,2951,100 ml bottle,22.0,Bottle
956,2953,1 ml ampoule,7.91,Ampoule
957,2956,15 ml bottle,50.15,Bottle
958,2957,100 ml bottle,80.24,Bottle
959,2959,15 ml bottle,50.0,Bottle
960,2960,100 ml bottle,80.0,Bottle
961,2963,10 gm tube,40.13,Tube
962,2964,100 ml bottle,35.13,Bottle
963,2967,60 ml bottle,480.0,Bottle
964,2969,60 ml bottle,480.0,Bottle
965,2970,100 ml bottle,80.0,Bottle
966,2978,100 ml bottle,35.0,Bottle
967,2979,70 ml bottle,198.0,Bottle
968,2982,50 ml bottle,195.0,Bottle
969,2999,100 ml bottle,301.13,Bottle
970,3008,30 gm tube,170.0,Tube
971,3016,5 ml drop,400.0,Drop
972,3022,12 mg sachet,2.6,Sachet
973,3024,5 ml ampoule,13.0,Ampoule
974,3027,100 ml bottle,38.15,Bottle
975,3028,100 ml bottle,38.0,Bottle
976,3029,100 ml bottle,38.0,Bottle
977,3052,100 mg ampoule,3.52,Ampoule
978,3061,1 ml ampoule,120.0,Ampoule
979,3070,(1 & 60) tablet kit,990.0,Tablet Kit
980,3071,1 ml ampoule,120.0,Ampoule
981,3074,1 ml ampoule,145.0,Ampoule
982,3077,5 ml ampoule,6.22,Ampoule
983,3080,10 ml ampoule,9.77,Ampoule
984,3081,5 ml ampoule,9.18,Ampoule
985,3125,(1 & 60) tablet kit,990.0,Tablet Kit
986,3126,1 ml ampoule,150.0,Ampoule
987,3149,1 ml ampoule,155.0,Ampoule
988,3176,35 ml bottle,78.53,Bottle
989,3180,100 ml bottle,350.0,Bottle
990,3181,30 ml bottle,46.84,Bottle
991,3182,5 ml drop,200.0,Drop
992,3188,35 ml bottle,70.0,Bottle
993,3192,35 ml bottle,78.0,Bottle
994,3193,15 gm tube,110.0,Tube
995,3194,3.3 ml bottle,160.0,Bottle
996,3195,10 ml drop,150.0,Drop
997,3198,15 gm tube,52.0,Tube
998,3200,10 ml bottle,17.25,Bottle
999,3201,10 gm tube,29.0,Tube
1000,3202,10 gm tube,35.11,Tube
1001,3203,10 gm tube,28.0,Tube
1002,3212,1 ml ampoule,350.0,Ampoule
1003,3213,2 ml ampoule,650.0,Ampoule
1004,3214,5 ml ampoule,24.88,Ampoule
1005,3215,10 ml ampoule,44.46,Ampoule
1006,3216,10 ml ampoule,50.0,Ampoule
1007,3220,60 ml bottle,100.0,Bottle
1008,3223,500 mg vial,654.0,Vial
1009,3225,500 mg vial,702.11,Vial
1010,3226,1 ml ampoule,150.0,Ampoule
1011,3234,1 ml ampoule,149.0,Ampoule
1012,3235,1 ml ampoule,200.0,Ampoule
1013,3244,100 ml bottle,30.0,Bottle
1014,3245,100 ml bottle,40.0,Bottle
1015,3251,100 ml bottle,40.0,Bottle
1016,3271,0.4 ml pre-filled syringe,351.1,Pre-filled Syringe
1017,3272,0.6 ml pre-filled syringe,526.0,Pre-filled Syringe
1018,3273,0.8 ml pre-filled syringe,577.0,Pre-filled Syringe
1019,3309,5 ml ampoule,45.31,Ampoule
1020,3324,30 gm tube,25.0,Tube
1021,3334,100 ml bottle,250.0,Bottle
1022,3338,10 ml drop,275.0,Drop
1023,3339,10 ml drop,190.0,Drop
1024,3340,10 ml drop,210.0,Drop
1025,3344,100 ml bottle,100.0,Bottle
1026,3374,100 ml bottle,100.68,Bottle
1027,3396,100 ml bottle,25.0,Bottle
1028,3397,100 ml bottle,40.0,Bottle
1029,3399,5 ml drop,110.0,Drop
1030,3400,5 ml drop,120.0,Drop
1031,3405,5 ml drop,125.37,Drop
1032,3408,5 ml drop,125.0,Drop
1033,3418,2 ml ampoule,50.2,Ampoule
1034,3429,100 ml bottle,50.0,Bottle
1035,3436,50 ml bottle,166.6,Bottle
1036,3438,60 ml bottle,480.0,Bottle
1037,3440,70 ml bottle,250.0,Bottle
1038,3446,500 mg sachet,10.0,Sachet
1039,3449,30 ml bottle,160.0,Bottle
1040,3450,60 ml bottle,22.0,Bottle
1041,3453,100 ml bottle,70.26,Bottle
1042,3459,100 ml bottle,40.0,Bottle
1043,3463,21 ml bottle,100.3,Bottle
1044,3466,50 ml bottle,320.0,Bottle
1045,3467,20 ml bottle,250.0,Bottle
1046,3468,1 gm vial,550.0,Vial
1047,3469,500 mg vial,300.0,Vial
1048,3471,70 ml bottle,250.0,Bottle
1049,3475,100 ml bottle,80.0,Bottle
1050,3477,15 ml bottle,50.19,Bottle
1051,3478,100 ml bottle,70.26,Bottle
1052,3481,50 ml bottle,180.0,Bottle
1053,3482,1 gm vial,220.0,Vial
1054,3483,2 gm vial,400.0,Vial
1055,3484,500 mg vial,150.0,Vial
1056,3486,100 ml bottle,81.0,Bottle
1057,3487,1 gm vial,200.0,Vial
1058,3489,60 ml bottle,480.0,Bottle
1059,3490,60 ml bottle,800.0,Bottle
1060,3492,100 ml bottle,80.31,Bottle
1061,3493,100 ml bottle,140.0,Bottle
1062,3496,1 gm vial,240.0,Vial
1063,3497,250 mg vial,85.0,Vial
1064,3498,500 mg vial,130.0,Vial
1065,3499,1 gm vial,200.0,Vial
1066,3500,500 mg vial,125.0,Vial
1067,3501,1 gm vial,250.0,Vial
1068,3502,2 ml vial,400.0,Vial
1069,3504,15 ml bottle,50.19,Bottle
1070,3505,100 ml bottle,95.63,Bottle
1071,3511,15 ml bottle,60.41,Bottle
1072,3512,50 ml bottle,98.67,Bottle
1073,3514,50 ml bottle,176.19,Bottle
1074,3518,25 ml bottle,86.0,Bottle
1075,3521,100 ml bottle,75.0,Bottle
1076,3523,60 ml bottle,225.0,Bottle
1077,3524,30 ml bottle,210.0,Bottle
1078,3527,50 ml bottle,195.0,Bottle
1079,3529,60 ml bottle,150.0,Bottle
1080,3532,21 ml bottle,90.0,Bottle
1081,3534,21 ml bottle,100.0,Bottle
1082,3538,50 ml bottle,300.9,Bottle
1083,3542,50 ml bottle,190.0,Bottle
1084,3543,15 ml bottle,60.0,Bottle
1085,3544,50 ml bottle,98.0,Bottle
1086,3547,21 ml bottle,100.0,Bottle
1087,3549,50 ml bottle,280.0,Bottle
1088,3551,50 ml bottle,180.0,Bottle
1089,3552,1 gm vial,250.0,Vial
1090,3553,2 gm vial,300.0,Vial
1091,3554,500 mg vial,150.0,Vial
1092,3556,100 ml bottle,80.0,Bottle
1093,3559,15 ml bottle,125.0,Bottle
1094,3560,100 ml bottle,200.0,Bottle
1095,3563,50 ml bottle,195.0,Bottle
1096,3564,750 mg vial,125.48,Vial
1097,3565,70 ml bottle,198.75,Bottle
1098,3569,50 ml bottle,98.0,Bottle
1099,3571,50 ml bottle,175.0,Bottle
1100,3575,50 ml bottle,95.0,Bottle
1101,3577,50 ml bottle,95.0,Bottle
1102,3578,1 gm vial,250.0,Vial
1103,3579,50 ml bottle,98.0,Bottle
1104,3580,50 ml bottle,175.0,Bottle
1105,3581,50 ml bottle,96.36,Bottle
1106,3582,250 mg vial,90.28,Vial
1107,3583,500 mg vial,120.37,Vial
1108,3584,1 gm vial,180.54,Vial
1109,3585,2 gm vial,260.8,Vial
1110,3586,1 gm vial,220.0,Vial
1111,3587,2 gm vial,400.0,Vial
1112,3588,1 gm vial,250.0,Vial
1113,3589,2 gm vial,400.0,Vial
1114,3590,50 ml bottle,98.0,Bottle
1115,3591,50 ml bottle,175.0,Bottle
1116,3597,50 ml bottle,175.0,Bottle
1117,3598,1 gm vial,132.4,Vial
1118,3599,250 mg vial,50.15,Vial
1119,3600,2 gm vial,250.75,Vial
1120,3601,500 mg vial,76.23,Vial
1121,3602,1 gm vial,180.0,Vial
1122,3603,250 mg vial,75.0,Vial
1123,3604,500 mg vial,100.0,Vial
1124,3605,750 mg vial,132.0,Vial
1125,3606,1.5 gm vial,201.35,Vial
1126,3607,70 ml bottle,199.34,Bottle
1127,3610,70 ml bottle,250.0,Bottle
1128,3613,1 gm vial,132.0,Vial
1129,3614,250 mg vial,50.0,Vial
1130,3615,500 mg vial,76.0,Vial
1131,3616,500 mg vial,120.0,Vial
1132,3617,2 gm vial,300.0,Vial
1133,3618,70 ml bottle,200.0,Bottle
1134,3622,50 ml bottle,170.0,Bottle
1135,3626,100 ml bottle,80.55,Bottle
1136,3627,100 ml bottle,135.0,Bottle
1137,3630,15 ml bottle,50.0,Bottle
1138,3631,100 ml bottle,80.0,Bottle
1139,3633,100 ml bottle,80.0,Bottle
1140,3635,100 ml bottle,80.0,Bottle
1141,3636,70 ml bottle,195.74,Bottle
1142,3638,50 ml bottle,230.87,Bottle
1143,3641,70 ml bottle,190.0,Bottle
1144,3645,1 gm vial,132.5,Vial
1145,3646,250 mg vial,50.19,Vial
1146,3647,500 mg vial,76.29,Vial
1147,3648,1 gm vial,240.0,Vial
1148,3649,250 mg vial,85.0,Vial
1149,3650,500 mg vial,130.0,Vial
1150,3652,50 ml bottle,185.0,Bottle
1151,3656,60 ml bottle,480.0,Bottle
1152,3660,15 ml bottle,125.0,Bottle
1153,3661,100 ml bottle,190.72,Bottle
1154,3664,21 ml bottle,98.0,Bottle
1155,3668,50 ml bottle,321.21,Bottle
1156,3669,11 ml bottle,225.0,Bottle
1157,3670,1 gm vial,552.08,Vial
1158,3671,500 mg vial,301.13,Vial
1159,3674,60 ml bottle,480.0,Bottle
1160,3675,1 gm vial,250.0,Vial
1161,3676,250 mg vial,100.38,Vial
1162,3677,500 mg vial,140.53,Vial
1163,3678,1 gm vial,250.0,Vial
1164,3679,2 gm vial,341.28,Vial
1165,3680,500 mg vial,140.53,Vial
1166,3681,500 mg vial,120.0,Vial
1167,3682,1 gm vial,160.0,Vial
1168,3683,2 gm vial,300.0,Vial
1169,3687,60 ml bottle,480.0,Bottle
1170,3688,1 gm vial,320.0,Vial
1171,3689,250 mg vial,130.0,Vial
1172,3690,500 mg vial,200.0,Vial
1173,3691,1 gm vial,320.0,Vial
1174,3692,2 gm vial,490.0,Vial
1175,3693,500 mg vial,200.0,Vial
1176,3694,1 gm vial,190.57,Vial
1177,3695,500 mg vial,130.39,Vial
1178,3696,1 gm vial,190.57,Vial
1179,3697,2 gm vial,300.9,Vial
1180,3698,500 mg vial,130.39,Vial
1181,3699,250 mg vial,90.27,Vial
1182,3700,500 mg vial,130.39,Vial
1183,3701,1 gm vial,160.48,Vial
1184,3702,2 gm vial,300.9,Vial
1185,3703,1 gm vial,250.0,Vial
1186,3704,250 mg vial,120.0,Vial
1187,3705,500 mg vial,180.0,Vial
1188,3706,1 gm vial,250.0,Vial
1189,3707,250 mg vial,120.0,Vial
1190,3708,2 gm vial,350.0,Vial
1191,3709,500 mg vial,180.0,Vial
1192,3710,750 mg vial,125.0,Vial
1193,3711,70 ml bottle,199.0,Bottle
1194,3714,70 ml bottle,190.0,Bottle
1195,3717,70 ml bottle,250.0,Bottle
1196,3720,70 ml bottle,200.0,Bottle
1197,3723,70 ml bottle,250.0,Bottle
1198,3727,70 ml bottle,250.0,Bottle
1199,3735,70 ml bottle,198.0,Bottle
1200,3739,1 gm vial,216.44,Vial
1201,3740,250 mg vial,80.0,Vial
1202,3751,60 ml bottle,30.0,Bottle
1203,3753,5 ml drop,60.0,Drop
1204,3758,50 ml bottle,195.0,Bottle
1205,3761,100 ml bottle,45.0,Bottle
1206,3763,1 ml vial,75.0,Vial
1207,3764,120 metered sprays,200.0,Inhaler
1208,3765,100 ml bottle,12.0,Bottle
1209,3766,60 ml bottle,16.0,Bottle
1210,3772,60 ml bottle,75.5,Bottle
1211,3781,100 ml bottle,80.0,Bottle
1212,3785,100 ml bottle,84.27,Bottle
1213,3787,100 ml bottle,81.5,Bottle
1214,3789,100 ml bottle,72.27,Bottle
1215,3792,100 ml bottle,80.0,Bottle
1216,3795,21 ml bottle,100.0,Bottle
1217,3796,50 ml bottle,230.0,Bottle
1218,3797,50 ml bottle,300.0,Bottle
1219,3799,100 ml bottle,120.0,Bottle
1220,3801,100 ml bottle,80.0,Bottle
1221,3803,1 gm vial,80.3,Vial
1222,3804,500 mg vial,54.2,Vial
1223,3805,15 ml bottle,65.0,Bottle
1224,3806,100 ml bottle,90.0,Bottle
1225,3807,100 ml bottle,120.81,Bottle
1226,3808,1 gm vial,550.0,Vial
1227,3809,500 mg vial,300.0,Vial
1228,3812,100 ml bottle,78.0,Bottle
1229,3815,100 ml bottle,84.27,Bottle
1230,3816,50 ml bottle,98.0,Bottle
1231,3818,60 ml bottle,98.0,Bottle
1232,3821,100 ml bottle,70.0,Bottle
1233,3823,21 tablet pack,105.0,Tablet Kit
1234,3825,2 ml ampoule,40.12,Ampoule
1235,3831,5 gm tube,35.0,Tube
1236,3834,5 ml drop,75.23,Drop
1237,3835,10 ml drop,55.17,Drop
1238,3836,70 ml bottle,250.75,Bottle
1239,3840,250 mg vial,55.38,Vial
1240,3841,750 mg vial,126.12,Vial
1241,3842,1.5 gm vial,201.35,Vial
1242,3843,70 ml bottle,199.35,Bottle
1243,3847,750 mg vial,125.0,Vial
1244,3848,70 ml bottle,198.0,Bottle
1245,3859,60 ml bottle,16.0,Bottle
1246,3860,120 metered doses,375.0,Inhaler
1247,3861,120 metered doses,275.0,Inhaler
1248,3863,60 ml bottle,16.0,Bottle
1249,3866,60 ml bottle,20.63,Bottle
1250,3868,60 ml bottle,20.7,Bottle
1251,3871,1 gm vial,130.0,Vial
1252,3872,250 mg vial,50.0,Vial
1253,3873,500 mg vial,76.0,Vial
1254,3874,500 mg vial,130.0,Vial
1255,3875,1 gm vial,190.0,Vial
1256,3876,2 gm vial,300.0,Vial
1257,3877,60 ml bottle,16.0,Bottle
1258,3889,60 ml bottle,30.0,Bottle
1259,3892,60 ml bottle,30.0,Bottle
1260,3897,60 ml bottle,20.0,Bottle
1261,3902,60 ml bottle,25.0,Bottle
1262,3909,50 ml bottle,200.0,Bottle
1263,3912,60 ml bottle,18.18,Bottle
1264,3914,3 ml ampoule,11.13,Ampoule
1265,3916,15 ml bottle,125.37,Bottle
1266,3917,100 ml bottle,190.58,Bottle
1267,3918,10 ml drop,270.0,Drop
1268,3921,200 ml bottle,146.0,Bottle
1269,3927,50 ml ampoule,28.65,Ampoule
1270,3928,50 ml vial,65.0,Vial
1271,3929,50 ml ampoule,65.0,Ampoule
1272,3937,5 ml drop,70.0,Drop
1273,3938,5 ml drop,70.0,Drop
